6.50000e-05     1.26904e+00     -2.07594e-01     1.29159e-01     1.87082e+01     -6.30369e+00     1.97417e+00
6.60000e-05     1.28773e+00     -2.13944e-01     1.31133e-01     1.86727e+01     -6.39588e+00     1.97377e+00
6.70000e-05     1.30639e+00     -2.20386e-01     1.33106e-01     1.86368e+01     -6.48786e+00     1.97338e+00
6.80000e-05     1.32501e+00     -2.26920e-01     1.35079e-01     1.86004e+01     -6.57965e+00     1.97298e+00
6.90000e-05     1.34359e+00     -2.33545e-01     1.37052e-01     1.85636e+01     -6.67123e+00     1.97259e+00
7.00000e-05     1.36213e+00     -2.40262e-01     1.39025e-01     1.85263e+01     -6.76261e+00     1.97220e+00
7.10000e-05     1.38064e+00     -2.47070e-01     1.40997e-01     1.84885e+01     -6.85379e+00     1.97180e+00
7.20000e-05     1.39911e+00     -2.53970e-01     1.42968e-01     1.84503e+01     -6.94476e+00     1.97141e+00
7.30000e-05     1.41754e+00     -2.60960e-01     1.44939e-01     1.84117e+01     -7.03551e+00     1.97101e+00
7.40000e-05     1.43593e+00     -2.68041e-01     1.46910e-01     1.83726e+01     -7.12606e+00     1.97062e+00
7.50000e-05     1.45429e+00     -2.75212e-01     1.48881e-01     1.83331e+01     -7.21639e+00     1.97022e+00
7.60000e-05     1.47260e+00     -2.82473e-01     1.50851e-01     1.82931e+01     -7.30650e+00     1.96983e+00
7.70000e-05     1.49087e+00     -2.89825e-01     1.52820e-01     1.82527e+01     -7.39640e+00     1.96944e+00
7.80000e-05     1.50910e+00     -2.97266e-01     1.54790e-01     1.82118e+01     -7.48607e+00     1.96904e+00
7.90000e-05     1.52730e+00     -3.04797e-01     1.56758e-01     1.81706e+01     -7.57552e+00     1.96865e+00
8.00000e-05     1.54545e+00     -3.12417e-01     1.58727e-01     1.81288e+01     -7.66474e+00     1.96825e+00
8.10000e-05     1.56355e+00     -3.20126e-01     1.60695e-01     1.80867e+01     -7.75374e+00     1.96786e+00
8.20000e-05     1.58162e+00     -3.27924e-01     1.62663e-01     1.80441e+01     -7.84251e+00     1.96747e+00
8.30000e-05     1.59964e+00     -3.35811e-01     1.64630e-01     1.80010e+01     -7.93104e+00     1.96707e+00
8.40000e-05     1.61762e+00     -3.43786e-01     1.66597e-01     1.79575e+01     -8.01935e+00     1.96668e+00
8.50000e-05     1.63556e+00     -3.51850e-01     1.68563e-01     1.79136e+01     -8.10741e+00     1.96629e+00
8.60000e-05     1.65345e+00     -3.60001e-01     1.70529e-01     1.78693e+01     -8.19524e+00     1.96589e+00
8.70000e-05     1.67129e+00     -3.68240e-01     1.72495e-01     1.78245e+01     -8.28283e+00     1.96550e+00
8.80000e-05     1.68910e+00     -3.76567e-01     1.74460e-01     1.77793e+01     -8.37017e+00     1.96511e+00
8.90000e-05     1.70685e+00     -3.84980e-01     1.76425e-01     1.77337e+01     -8.45727e+00     1.96471e+00
9.00000e-05     1.72456e+00     -3.93481e-01     1.78390e-01     1.76877e+01     -8.54412e+00     1.96432e+00
9.10000e-05     1.74223e+00     -4.02069e-01     1.80354e-01     1.76412e+01     -8.63073e+00     1.96393e+00
9.20000e-05     1.75985e+00     -4.10743e-01     1.82318e-01     1.75943e+01     -8.71708e+00     1.96354e+00
9.30000e-05     1.77742e+00     -4.19503e-01     1.84281e-01     1.75470e+01     -8.80318e+00     1.96314e+00
9.40000e-05     1.79494e+00     -4.28349e-01     1.86244e-01     1.74993e+01     -8.88903e+00     1.96275e+00
9.50000e-05     1.81242e+00     -4.37281e-01     1.88206e-01     1.74511e+01     -8.97462e+00     1.96236e+00
9.60000e-05     1.82984e+00     -4.46298e-01     1.90169e-01     1.74025e+01     -9.05995e+00     1.96197e+00
9.70000e-05     1.84722e+00     -4.55401e-01     1.92130e-01     1.73536e+01     -9.14502e+00     1.96157e+00
9.80000e-05     1.86455e+00     -4.64588e-01     1.94092e-01     1.73042e+01     -9.22983e+00     1.96118e+00
9.90000e-05     1.88183e+00     -4.73860e-01     1.96053e-01     1.72543e+01     -9.31437e+00     1.96079e+00
1.00000e-04     1.89906e+00     -4.83217e-01     1.98013e-01     1.72041e+01     -9.39865e+00     1.96040e+00
1.01000e-04     1.91624e+00     -4.92657e-01     1.99973e-01     1.71535e+01     -9.48265e+00     1.96001e+00
1.02000e-04     1.93336e+00     -5.02182e-01     2.01933e-01     1.71024e+01     -9.56639e+00     1.95961e+00
1.03000e-04     1.95044e+00     -5.11790e-01     2.03893e-01     1.70510e+01     -9.64985e+00     1.95922e+00
1.04000e-04     1.96747e+00     -5.21481e-01     2.05852e-01     1.69991e+01     -9.73304e+00     1.95883e+00
1.05000e-04     1.98444e+00     -5.31256e-01     2.07810e-01     1.69468e+01     -9.81595e+00     1.95844e+00
1.06000e-04     2.00136e+00     -5.41113e-01     2.09769e-01     1.68942e+01     -9.89858e+00     1.95805e+00
1.07000e-04     2.01823e+00     -5.51053e-01     2.11726e-01     1.68411e+01     -9.98093e+00     1.95765e+00
1.08000e-04     2.03504e+00     -5.61075e-01     2.13684e-01     1.67876e+01     -1.00630e+01     1.95726e+00
1.09000e-04     2.05180e+00     -5.71179e-01     2.15641e-01     1.67337e+01     -1.01448e+01     1.95687e+00
1.10000e-04     2.06851e+00     -5.81364e-01     2.17598e-01     1.66795e+01     -1.02263e+01     1.95648e+00
1.11000e-04     2.08516e+00     -5.91631e-01     2.19554e-01     1.66248e+01     -1.03075e+01     1.95609e+00
1.12000e-04     2.10176e+00     -6.01979e-01     2.21510e-01     1.65698e+01     -1.03884e+01     1.95570e+00
1.13000e-04     2.11830e+00     -6.12408e-01     2.23465e-01     1.65143e+01     -1.04690e+01     1.95531e+00
1.14000e-04     2.13479e+00     -6.22917e-01     2.25420e-01     1.64585e+01     -1.05494e+01     1.95492e+00
1.15000e-04     2.15122e+00     -6.33507e-01     2.27375e-01     1.64022e+01     -1.06294e+01     1.95452e+00
1.16000e-04     2.16759e+00     -6.44176e-01     2.29329e-01     1.63456e+01     -1.07091e+01     1.95413e+00
1.17000e-04     2.18391e+00     -6.54925e-01     2.31283e-01     1.62886e+01     -1.07886e+01     1.95374e+00
1.18000e-04     2.20017e+00     -6.65753e-01     2.33237e-01     1.62312e+01     -1.08677e+01     1.95335e+00
1.19000e-04     2.21637e+00     -6.76660e-01     2.35190e-01     1.61734e+01     -1.09465e+01     1.95296e+00
1.20000e-04     2.23252e+00     -6.87646e-01     2.37143e-01     1.61153e+01     -1.10250e+01     1.95257e+00
1.21000e-04     2.24860e+00     -6.98710e-01     2.39095e-01     1.60567e+01     -1.11033e+01     1.95218e+00
1.22000e-04     2.26463e+00     -7.09852e-01     2.41047e-01     1.59978e+01     -1.11812e+01     1.95179e+00
1.23000e-04     2.28060e+00     -7.21072e-01     2.42999e-01     1.59385e+01     -1.12588e+01     1.95140e+00
1.24000e-04     2.29651e+00     -7.32370e-01     2.44950e-01     1.58788e+01     -1.13361e+01     1.95101e+00
1.25000e-04     2.31235e+00     -7.43744e-01     2.46901e-01     1.58188e+01     -1.14130e+01     1.95062e+00
1.26000e-04     2.32814e+00     -7.55196e-01     2.48851e-01     1.57584e+01     -1.14897e+01     1.95023e+00
1.27000e-04     2.34387e+00     -7.66724e-01     2.50801e-01     1.56976e+01     -1.15660e+01     1.94984e+00
1.28000e-04     2.35954e+00     -7.78328e-01     2.52751e-01     1.56365e+01     -1.16420e+01     1.94945e+00
1.29000e-04     2.37514e+00     -7.90008e-01     2.54700e-01     1.55749e+01     -1.17177e+01     1.94906e+00
1.30000e-04     2.39069e+00     -8.01763e-01     2.56649e-01     1.55130e+01     -1.17931e+01     1.94867e+00
1.31000e-04     2.40617e+00     -8.13594e-01     2.58598e-01     1.54508e+01     -1.18681e+01     1.94828e+00
1.32000e-04     2.42159e+00     -8.25499e-01     2.60546e-01     1.53882e+01     -1.19428e+01     1.94789e+00
1.33000e-04     2.43695e+00     -8.37479e-01     2.62493e-01     1.53252e+01     -1.20172e+01     1.94750e+00
1.34000e-04     2.45224e+00     -8.49533e-01     2.64441e-01     1.52619e+01     -1.20913e+01     1.94711e+00
1.35000e-04     2.46747e+00     -8.61662e-01     2.66388e-01     1.51982e+01     -1.21650e+01     1.94672e+00
1.36000e-04     2.48264e+00     -8.73863e-01     2.68334e-01     1.51342e+01     -1.22384e+01     1.94633e+00
1.37000e-04     2.49774e+00     -8.86138e-01     2.70280e-01     1.50698e+01     -1.23115e+01     1.94594e+00
1.38000e-04     2.51278e+00     -8.98486e-01     2.72226e-01     1.50050e+01     -1.23842e+01     1.94555e+00
1.39000e-04     2.52775e+00     -9.10907e-01     2.74171e-01     1.49399e+01     -1.24566e+01     1.94517e+00
1.40000e-04     2.54266e+00     -9.23399e-01     2.76116e-01     1.48745e+01     -1.25286e+01     1.94478e+00
1.41000e-04     2.55750e+00     -9.35964e-01     2.78061e-01     1.48087e+01     -1.26003e+01     1.94439e+00
1.42000e-04     2.57227e+00     -9.48600e-01     2.80005e-01     1.47425e+01     -1.26716e+01     1.94400e+00
1.43000e-04     2.58698e+00     -9.61307e-01     2.81949e-01     1.46761e+01     -1.27426e+01     1.94361e+00
1.44000e-04     2.60162e+00     -9.74085e-01     2.83892e-01     1.46093e+01     -1.28133e+01     1.94322e+00
1.45000e-04     2.61620e+00     -9.86933e-01     2.85835e-01     1.45421e+01     -1.28836e+01     1.94283e+00
1.46000e-04     2.63071e+00     -9.99852e-01     2.87778e-01     1.44746e+01     -1.29536e+01     1.94244e+00
1.47000e-04     2.64515e+00     -1.01284e+00     2.89720e-01     1.44068e+01     -1.30232e+01     1.94206e+00
1.48000e-04     2.65952e+00     -1.02590e+00     2.91662e-01     1.43386e+01     -1.30924e+01     1.94167e+00
1.49000e-04     2.67383e+00     -1.03903e+00     2.93604e-01     1.42701e+01     -1.31613e+01     1.94128e+00
1.50000e-04     2.68806e+00     -1.05222e+00     2.95545e-01     1.42013e+01     -1.32299e+01     1.94089e+00
1.51000e-04     2.70223e+00     -1.06548e+00     2.97485e-01     1.41321e+01     -1.32980e+01     1.94050e+00
1.52000e-04     2.71633e+00     -1.07882e+00     2.99426e-01     1.40627e+01     -1.33659e+01     1.94011e+00
1.53000e-04     2.73035e+00     -1.09222e+00     3.01366e-01     1.39928e+01     -1.34333e+01     1.93973e+00
1.54000e-04     2.74431e+00     -1.10568e+00     3.03305e-01     1.39227e+01     -1.35004e+01     1.93934e+00
1.55000e-04     2.75820e+00     -1.11922e+00     3.05244e-01     1.38523e+01     -1.35672e+01     1.93895e+00
1.56000e-04     2.77202e+00     -1.13282e+00     3.07183e-01     1.37815e+01     -1.36335e+01     1.93856e+00
1.57000e-04     2.78576e+00     -1.14648e+00     3.09121e-01     1.37104e+01     -1.36995e+01     1.93818e+00
1.58000e-04     2.79944e+00     -1.16022e+00     3.11059e-01     1.36390e+01     -1.37651e+01     1.93779e+00
1.59000e-04     2.81304e+00     -1.17401e+00     3.12997e-01     1.35673e+01     -1.38304e+01     1.93740e+00
1.60000e-04     2.82657e+00     -1.18788e+00     3.14934e-01     1.34953e+01     -1.38953e+01     1.93701e+00
1.61000e-04     2.84003e+00     -1.20180e+00     3.16871e-01     1.34230e+01     -1.39598e+01     1.93663e+00
1.62000e-04     2.85342e+00     -1.21580e+00     3.18807e-01     1.33503e+01     -1.40239e+01     1.93624e+00
1.63000e-04     2.86673e+00     -1.22985e+00     3.20743e-01     1.32774e+01     -1.40877e+01     1.93585e+00
1.64000e-04     2.87997e+00     -1.24397e+00     3.22679e-01     1.32041e+01     -1.41511e+01     1.93546e+00
1.65000e-04     2.89314e+00     -1.25815e+00     3.24614e-01     1.31306e+01     -1.42141e+01     1.93508e+00
1.66000e-04     2.90623e+00     -1.27240e+00     3.26549e-01     1.30568e+01     -1.42767e+01     1.93469e+00
1.67000e-04     2.91925e+00     -1.28671e+00     3.28484e-01     1.29826e+01     -1.43389e+01     1.93430e+00
1.68000e-04     2.93220e+00     -1.30108e+00     3.30418e-01     1.29082e+01     -1.44008e+01     1.93392e+00
1.69000e-04     2.94507e+00     -1.31551e+00     3.32352e-01     1.28334e+01     -1.44622e+01     1.93353e+00
1.70000e-04     2.95786e+00     -1.33000e+00     3.34285e-01     1.27584e+01     -1.45233e+01     1.93314e+00
1.71000e-04     2.97059e+00     -1.34456e+00     3.36218e-01     1.26831e+01     -1.45840e+01     1.93276e+00
1.72000e-04     2.98323e+00     -1.35917e+00     3.38150e-01     1.26075e+01     -1.46443e+01     1.93237e+00
1.73000e-04     2.99580e+00     -1.37384e+00     3.40083e-01     1.25316e+01     -1.47042e+01     1.93198e+00
1.74000e-04     3.00829e+00     -1.38858e+00     3.42014e-01     1.24555e+01     -1.47638e+01     1.93160e+00
1.75000e-04     3.02071e+00     -1.40337e+00     3.43946e-01     1.23790e+01     -1.48229e+01     1.93121e+00
1.76000e-04     3.03305e+00     -1.41822e+00     3.45877e-01     1.23023e+01     -1.48816e+01     1.93082e+00
1.77000e-04     3.04532e+00     -1.43313e+00     3.47807e-01     1.22253e+01     -1.49400e+01     1.93044e+00
1.78000e-04     3.05750e+00     -1.44810e+00     3.49738e-01     1.21480e+01     -1.49979e+01     1.93005e+00
1.79000e-04     3.06961e+00     -1.46313e+00     3.51668e-01     1.20704e+01     -1.50554e+01     1.92967e+00
1.80000e-04     3.08164e+00     -1.47821e+00     3.53597e-01     1.19926e+01     -1.51126e+01     1.92928e+00
1.81000e-04     3.09360e+00     -1.49336e+00     3.55526e-01     1.19145e+01     -1.51693e+01     1.92889e+00
1.82000e-04     3.10547e+00     -1.50855e+00     3.57455e-01     1.18361e+01     -1.52257e+01     1.92851e+00
1.83000e-04     3.11727e+00     -1.52381e+00     3.59383e-01     1.17575e+01     -1.52816e+01     1.92812e+00
1.84000e-04     3.12899e+00     -1.53912e+00     3.61311e-01     1.16786e+01     -1.53371e+01     1.92774e+00
1.85000e-04     3.14063e+00     -1.55448e+00     3.63239e-01     1.15995e+01     -1.53922e+01     1.92735e+00
1.86000e-04     3.15219e+00     -1.56990e+00     3.65166e-01     1.15201e+01     -1.54470e+01     1.92697e+00
1.87000e-04     3.16367e+00     -1.58537e+00     3.67093e-01     1.14404e+01     -1.55013e+01     1.92658e+00
1.88000e-04     3.17507e+00     -1.60090e+00     3.69019e-01     1.13605e+01     -1.55552e+01     1.92620e+00
1.89000e-04     3.18639e+00     -1.61648e+00     3.70945e-01     1.12803e+01     -1.56086e+01     1.92581e+00
1.90000e-04     3.19763e+00     -1.63212e+00     3.72871e-01     1.11999e+01     -1.56617e+01     1.92543e+00
1.91000e-04     3.20879e+00     -1.64781e+00     3.74796e-01     1.11192e+01     -1.57144e+01     1.92504e+00
1.92000e-04     3.21987e+00     -1.66355e+00     3.76721e-01     1.10383e+01     -1.57666e+01     1.92466e+00
1.93000e-04     3.23086e+00     -1.67934e+00     3.78645e-01     1.09571e+01     -1.58184e+01     1.92427e+00
1.94000e-04     3.24178e+00     -1.69518e+00     3.80569e-01     1.08757e+01     -1.58699e+01     1.92389e+00
1.95000e-04     3.25261e+00     -1.71108e+00     3.82493e-01     1.07941e+01     -1.59209e+01     1.92350e+00
1.96000e-04     3.26337e+00     -1.72703e+00     3.84416e-01     1.07122e+01     -1.59714e+01     1.92312e+00
1.97000e-04     3.27404e+00     -1.74302e+00     3.86339e-01     1.06301e+01     -1.60216e+01     1.92273e+00
1.98000e-04     3.28463e+00     -1.75907e+00     3.88262e-01     1.05477e+01     -1.60713e+01     1.92235e+00
1.99000e-04     3.29513e+00     -1.77517e+00     3.90184e-01     1.04651e+01     -1.61206e+01     1.92196e+00
2.00000e-04     3.30556e+00     -1.79131e+00     3.92106e-01     1.03823e+01     -1.61695e+01     1.92158e+00
2.01000e-04     3.31590e+00     -1.80750e+00     3.94027e-01     1.02993e+01     -1.62180e+01     1.92119e+00
2.02000e-04     3.32616e+00     -1.82375e+00     3.95948e-01     1.02160e+01     -1.62660e+01     1.92081e+00
2.03000e-04     3.33633e+00     -1.84004e+00     3.97869e-01     1.01326e+01     -1.63136e+01     1.92043e+00
2.04000e-04     3.34642e+00     -1.85637e+00     3.99789e-01     1.00488e+01     -1.63608e+01     1.92004e+00
2.05000e-04     3.35643e+00     -1.87276e+00     4.01709e-01     9.96492e+00     -1.64076e+01     1.91966e+00
2.06000e-04     3.36635e+00     -1.88919e+00     4.03628e-01     9.88079e+00     -1.64539e+01     1.91927e+00
2.07000e-04     3.37619e+00     -1.90567e+00     4.05547e-01     9.79643e+00     -1.64998e+01     1.91889e+00
2.08000e-04     3.38594e+00     -1.92219e+00     4.07466e-01     9.71187e+00     -1.65453e+01     1.91851e+00
2.09000e-04     3.39561e+00     -1.93876e+00     4.09384e-01     9.62710e+00     -1.65903e+01     1.91812e+00
2.10000e-04     3.40520e+00     -1.95537e+00     4.11302e-01     9.54212e+00     -1.66349e+01     1.91774e+00
2.11000e-04     3.41470e+00     -1.97203e+00     4.13220e-01     9.45693e+00     -1.66791e+01     1.91736e+00
2.12000e-04     3.42411e+00     -1.98873e+00     4.15137e-01     9.37154e+00     -1.67228e+01     1.91697e+00
2.13000e-04     3.43344e+00     -2.00547e+00     4.17054e-01     9.28596e+00     -1.67661e+01     1.91659e+00
2.14000e-04     3.44268e+00     -2.02226e+00     4.18970e-01     9.20017e+00     -1.68090e+01     1.91621e+00
2.15000e-04     3.45184e+00     -2.03909e+00     4.20886e-01     9.11419e+00     -1.68514e+01     1.91582e+00
2.16000e-04     3.46091e+00     -2.05596e+00     4.22802e-01     9.02801e+00     -1.68934e+01     1.91544e+00
2.17000e-04     3.46990e+00     -2.07288e+00     4.24717e-01     8.94164e+00     -1.69349e+01     1.91506e+00
2.18000e-04     3.47880e+00     -2.08983e+00     4.26632e-01     8.85509e+00     -1.69760e+01     1.91467e+00
2.19000e-04     3.48761e+00     -2.10683e+00     4.28546e-01     8.76834e+00     -1.70167e+01     1.91429e+00
2.20000e-04     3.49633e+00     -2.12386e+00     4.30460e-01     8.68141e+00     -1.70569e+01     1.91391e+00
2.21000e-04     3.50497e+00     -2.14094e+00     4.32374e-01     8.59430e+00     -1.70967e+01     1.91353e+00
2.22000e-04     3.51352e+00     -2.15806e+00     4.34287e-01     8.50701e+00     -1.71360e+01     1.91314e+00
2.23000e-04     3.52198e+00     -2.17521e+00     4.36200e-01     8.41954e+00     -1.71749e+01     1.91276e+00
2.24000e-04     3.53036e+00     -2.19241e+00     4.38113e-01     8.33189e+00     -1.72133e+01     1.91238e+00
2.25000e-04     3.53865e+00     -2.20964e+00     4.40025e-01     8.24407e+00     -1.72513e+01     1.91199e+00
2.26000e-04     3.54685e+00     -2.22691e+00     4.41937e-01     8.15608e+00     -1.72889e+01     1.91161e+00
2.27000e-04     3.55496e+00     -2.24422e+00     4.43848e-01     8.06792e+00     -1.73260e+01     1.91123e+00
2.28000e-04     3.56298e+00     -2.26156e+00     4.45759e-01     7.97960e+00     -1.73626e+01     1.91085e+00
2.29000e-04     3.57092e+00     -2.27894e+00     4.47670e-01     7.89111e+00     -1.73988e+01     1.91047e+00
2.30000e-04     3.57877e+00     -2.29636e+00     4.49580e-01     7.80245e+00     -1.74346e+01     1.91008e+00
2.31000e-04     3.58652e+00     -2.31381e+00     4.51490e-01     7.71364e+00     -1.74699e+01     1.90970e+00
2.32000e-04     3.59419e+00     -2.33130e+00     4.53400e-01     7.62467e+00     -1.75047e+01     1.90932e+00
2.33000e-04     3.60177e+00     -2.34882e+00     4.55309e-01     7.53554e+00     -1.75391e+01     1.90894e+00
2.34000e-04     3.60926e+00     -2.36638e+00     4.57218e-01     7.44627e+00     -1.75730e+01     1.90856e+00
2.35000e-04     3.61667e+00     -2.38397e+00     4.59126e-01     7.35684e+00     -1.76065e+01     1.90817e+00
2.36000e-04     3.62398e+00     -2.40159e+00     4.61034e-01     7.26726e+00     -1.76396e+01     1.90779e+00
2.37000e-04     3.63120e+00     -2.41925e+00     4.62942e-01     7.17753e+00     -1.76722e+01     1.90741e+00
2.38000e-04     3.63833e+00     -2.43693e+00     4.64849e-01     7.08767e+00     -1.77043e+01     1.90703e+00
2.39000e-04     3.64538e+00     -2.45465e+00     4.66756e-01     6.99766e+00     -1.77359e+01     1.90665e+00
2.40000e-04     3.65233e+00     -2.47241e+00     4.68662e-01     6.90751e+00     -1.77672e+01     1.90627e+00
2.41000e-04     3.65919e+00     -2.49019e+00     4.70568e-01     6.81722e+00     -1.77979e+01     1.90589e+00
